Aseguradora,Plan,Edad,Sexo,Precio_Sano,Precio_Cronico
Rímac Seguros,Red Preferente,0,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,1,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,2,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,3,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,4,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,5,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,6,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,7,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,8,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,9,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,10,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,11,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,12,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,13,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,14,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,15,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,16,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,17,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,18,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,19,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,20,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,21,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,22,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,23,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,24,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,25,Ambos,4418.0,4418.0
Rímac Seguros,Red Preferente,26,Ambos,4592.0,4592.0
Rímac Seguros,Red Preferente,27,Ambos,4779.0,4779.0
Rímac Seguros,Red Preferente,28,Ambos,4805.0,4805.0
Rímac Seguros,Red Preferente,29,Ambos,4832.0,4832.0
Rímac Seguros,Red Preferente,30,Ambos,4859.0,4859.0
Rímac Seguros,Red Preferente,31,Ambos,4959.0,4959.0
Rímac Seguros,Red Preferente,32,Ambos,4970.0,4970.0
Rímac Seguros,Red Preferente,33,Ambos,4999.0,4999.0
Rímac Seguros,Red Preferente,34,Ambos,5043.0,5043.0
Rímac Seguros,Red Preferente,35,Ambos,5080.0,5080.0
Rímac Seguros,Red Preferente,36,Ambos,5127.0,5127.0
Rímac Seguros,Red Preferente,37,Ambos,5216.0,5216.0
Rímac Seguros,Red Preferente,38,Ambos,5229.0,5299.0
Rímac Seguros,Red Preferente,39,Ambos,5299.0,5299.0
Rímac Seguros,Red Preferente,40,Ambos,5333.0,5333.0
Rímac Seguros,Red Preferente,41,Ambos,5868.0,5868.0
Rímac Seguros,Red Preferente,42,Ambos,6137.0,6137.0
Rímac Seguros,Red Preferente,43,Ambos,6330.0,6330.0
Rímac Seguros,Red Preferente,44,Ambos,6487.0,6487.0
Rímac Seguros,Red Preferente,45,Ambos,6625.0,6625.0
Rímac Seguros,Red Preferente,46,Ambos,6782.0,6782.0
Rímac Seguros,Red Preferente,47,Ambos,7067.0,7067.0
Rímac Seguros,Red Preferente,48,Ambos,7445.0,7445.0
Rímac Seguros,Red Preferente,49,Ambos,7766.0,7766.0
Rímac Seguros,Red Preferente,50,Ambos,8287.0,8287.0
Rímac Seguros,Red Preferente,51,Ambos,8736.0,8736.0
Rímac Seguros,Red Preferente,52,Ambos,9147.0,9147.0
Rímac Seguros,Red Preferente,53,Ambos,9883.0,9883.0
Rímac Seguros,Red Preferente,54,Ambos,10223.0,10223.0
Rímac Seguros,Red Preferente,55,Ambos,10654.0,10654.0
Rímac Seguros,Red Preferente,56,Ambos,11159.0,11159.0
Rímac Seguros,Red Preferente,57,Ambos,11932.0,11932.0
Rímac Seguros,Red Preferente,58,Ambos,12654.0,12654.0
Rímac Seguros,Red Preferente,59,Ambos,13304.0,13304.0
Rímac Seguros,Red Preferente,60,Ambos,14135.0,14135.0
Rímac Seguros,Red Preferente,61,Ambos,14546.0,14546.0
Rímac Seguros,Red Preferente,62,Ambos,15841.0,15841.0
Rímac Seguros,Red Preferente,63,Ambos,17551.0,17551.0
Rímac Seguros,Red Preferente,64,Ambos,19301.0,19301.0
Rímac Seguros,Red Preferente,65,Ambos,21139.0,21139.0
Rímac Seguros,Red Preferente,66,Ambos,22352.0,22352.0
Rímac Seguros,Red Preferente,67,Ambos,23888.0,23888.0
Rímac Seguros,Red Preferente,68,Ambos,25513.0,25513.0
Rímac Seguros,Red Preferente,69,Ambos,26749.0,26749.0
Rímac Seguros,Red Preferente,70,Ambos,28545.0,28545.0
Rímac Seguros,Red Preferente,71,Ambos,30182.0,30182.0
Rímac Seguros,Red Preferente,72,Ambos,30182.0,30182.0
Rímac Seguros,Red Preferente,73,Ambos,30182.0,30182.0
Rímac Seguros,Red Preferente,74,Ambos,30182.0,30182.0
Rímac Seguros,Red Preferente,75,Ambos,30182.0,30182.0
Rímac Seguros,Red Preferente,76,Ambos,32104.0,32104.0
Rímac Seguros,Red Preferente,77,Ambos,32104.0,32104.0
Rímac Seguros,Red Preferente,78,Ambos,32104.0,32104.0
Rímac Seguros,Red Preferente,79,Ambos,32104.0,32104.0
Rímac Seguros,Red Preferente,80,Ambos,32104.0,32104.0
Rímac Seguros,Red Preferente,81,Ambos,35406.0,35406.0
Rímac Seguros,Red Médica,0,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,1,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,2,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,3,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,4,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,5,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,6,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,7,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,8,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,9,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,10,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,11,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,12,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,13,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,14,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,15,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,16,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,17,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,18,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,19,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,20,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,21,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,22,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,23,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,24,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,25,Ambos,5005.0,5005.0
Rímac Seguros,Red Médica,26,Ambos,5656.0,5656.0
Rímac Seguros,Red Médica,27,Ambos,6028.0,6028.0
Rímac Seguros,Red Médica,28,Ambos,6310.0,6310.0
Rímac Seguros,Red Médica,29,Ambos,6521.0,6521.0
Rímac Seguros,Red Médica,30,Ambos,6542.0,6542.0
Rímac Seguros,Red Médica,31,Ambos,6613.0,6613.0
Rímac Seguros,Red Médica,32,Ambos,6633.0,6633.0
Rímac Seguros,Red Médica,33,Ambos,6686.0,6686.0
Rímac Seguros,Red Médica,34,Ambos,6768.0,6768.0
Rímac Seguros,Red Médica,35,Ambos,6902.0,6902.0
Rímac Seguros,Red Médica,36,Ambos,7026.0,7026.0
Rímac Seguros,Red Médica,37,Ambos,7158.0,7158.0
Rímac Seguros,Red Médica,38,Ambos,7332.0,7332.0
Rímac Seguros,Red Médica,39,Ambos,7392.0,7392.0
Rímac Seguros,Red Médica,40,Ambos,7383.0,7383.0
Rímac Seguros,Red Médica,41,Ambos,7573.0,7573.0
Rímac Seguros,Red Médica,42,Ambos,8021.0,8021.0
Rímac Seguros,Red Médica,43,Ambos,8846.0,8846.0
Rímac Seguros,Red Médica,44,Ambos,8850.0,8850.0
Rímac Seguros,Red Médica,45,Ambos,9399.0,9399.0
Rímac Seguros,Red Médica,46,Ambos,9955.0,9955.0
Rímac Seguros,Red Médica,47,Ambos,10605.0,10605.0
Rímac Seguros,Red Médica,48,Ambos,11112.0,11112.0
Rímac Seguros,Red Médica,49,Ambos,11449.0,11449.0
Rímac Seguros,Red Médica,50,Ambos,11847.0,11487.0
Rímac Seguros,Red Médica,51,Ambos,12604.0,12604.0
Rímac Seguros,Red Médica,52,Ambos,13143.0,13143.0
Rímac Seguros,Red Médica,53,Ambos,13550.0,13550.0
Rímac Seguros,Red Médica,54,Ambos,13642.0,13642.0
Rímac Seguros,Red Médica,55,Ambos,14243.0,14243.0
Rímac Seguros,Red Médica,56,Ambos,14823.0,14823.0
Rímac Seguros,Red Médica,57,Ambos,15799.0,15799.0
Rímac Seguros,Red Médica,58,Ambos,16712.0,16712.0
Rímac Seguros,Red Médica,59,Ambos,17921.0,17921.0
Rímac Seguros,Red Médica,60,Ambos,19570.0,19570.0
Rímac Seguros,Red Médica,61,Ambos,21036.0,21036.0
Rímac Seguros,Red Médica,62,Ambos,23098.0,23098.0
Rímac Seguros,Red Médica,63,Ambos,24915.0,2492150
Rímac Seguros,Red Médica,64,Ambos,26695.0,26695.0
Rímac Seguros,Red Médica,65,Ambos,29018.0,29018.0
Rímac Seguros,Red Médica,66,Ambos,32062.0,32062.0
Rímac Seguros,Red Médica,67,Ambos,34992.0,34992.0
Rímac Seguros,Red Médica,68,Ambos,37171.0,37171.0
Rímac Seguros,Red Médica,69,Ambos,38446.0,38446.0
Rímac Seguros,Red Médica,70,Ambos,41669.0,41669.0
Rímac Seguros,Red Médica,71,Ambos,44380.0,44380.0
Rímac Seguros,Red Médica,72,Ambos,44380.0,44380.0
Rímac Seguros,Red Médica,73,Ambos,44380.0,44380.0
Rímac Seguros,Red Médica,74,Ambos,44380.0,44380.0
Rímac Seguros,Red Médica,75,Ambos,44380.0,44380.0
Rímac Seguros,Red Médica,76,Ambos,48501.0,48501.0
Rímac Seguros,Red Médica,77,Ambos,48501.0,48501.0
Rímac Seguros,Red Médica,78,Ambos,48501.0,48501.0
Rímac Seguros,Red Médica,79,Ambos,48501.0,48501.0
Rímac Seguros,Red Médica,80,Ambos,48501.0,48501.0
Rímac Seguros,Red Médica,81,Ambos,54422.0,54422.0
Rímac Seguros,Full Salud,0,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,1,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,2,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,3,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,4,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,5,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,6,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,7,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,8,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,9,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,10,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,11,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,12,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,13,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,14,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,15,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,16,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,17,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,18,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,19,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,20,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,21,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,22,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,23,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,24,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,25,Ambos,6668.0,6668.0
Rímac Seguros,Full Salud,26,Ambos,7198.0,7198.0
Rímac Seguros,Full Salud,27,Ambos,7593.0,7593.0
Rímac Seguros,Full Salud,28,Ambos,7970.0,7970.0
Rímac Seguros,Full Salud,29,Ambos,8417.0,8417.0
Rímac Seguros,Full Salud,30,Ambos,8916.0,8916.0
Rímac Seguros,Full Salud,31,Ambos,9229.0,9229.0
Rímac Seguros,Full Salud,32,Ambos,9609.0,9609.0
Rímac Seguros,Full Salud,33,Ambos,9855.0,9855.0
Rímac Seguros,Full Salud,34,Ambos,10069.0,10069.0
Rímac Seguros,Full Salud,35,Ambos,10248.0,10248.0
Rímac Seguros,Full Salud,36,Ambos,10394.0,10394.0
Rímac Seguros,Full Salud,37,Ambos,10542.0,10542.0
Rímac Seguros,Full Salud,38,Ambos,10775.0,10775.0
Rímac Seguros,Full Salud,39,Ambos,11026.0,11026.0
Rímac Seguros,Full Salud,40,Ambos,11520.0,11520.0
Rímac Seguros,Full Salud,41,Ambos,11964.0,11964.0
Rímac Seguros,Full Salud,42,Ambos,12563.0,12563.0
Rímac Seguros,Full Salud,43,Ambos,13028.0,13028.0
Rímac Seguros,Full Salud,44,Ambos,13528.0,13528.0
Rímac Seguros,Full Salud,45,Ambos,13892.0,13892.0
Rímac Seguros,Full Salud,46,Ambos,14658.0,14658.0
Rímac Seguros,Full Salud,47,Ambos,15215.0,15215.0
Rímac Seguros,Full Salud,48,Ambos,15640.0,15640.0
Rímac Seguros,Full Salud,49,Ambos,16255.0,16255.0
Rímac Seguros,Full Salud,50,Ambos,16998.0,16998.0
Rímac Seguros,Full Salud,51,Ambos,18291.0,18291.0
Rímac Seguros,Full Salud,52,Ambos,19685.0,19685.0
Rímac Seguros,Full Salud,53,Ambos,20853.0,20853.0
Rímac Seguros,Full Salud,54,Ambos,21291.0,21921.0
Rímac Seguros,Full Salud,55,Ambos,22905.0,22905.0
Rímac Seguros,Full Salud,56,Ambos,23698.0,23698.0
Rímac Seguros,Full Salud,57,Ambos,25138.0,25138.0
Rímac Seguros,Full Salud,58,Ambos,26604.0,26604.0
Rímac Seguros,Full Salud,59,Ambos,28148.0,28148.0
Rímac Seguros,Full Salud,60,Ambos,29990.0,29990.0
Rímac Seguros,Full Salud,61,Ambos,31570.0,31570.0
Rímac Seguros,Full Salud,62,Ambos,33467.0,33467.0
Rímac Seguros,Full Salud,63,Ambos,35843.0,35843.0
Rímac Seguros,Full Salud,64,Ambos,38798.0,38798.0
Rímac Seguros,Full Salud,65,Ambos,41587.0,41587.0
Rímac Seguros,Full Salud,66,Ambos,43161.0,43161.0
Rímac Seguros,Full Salud,67,Ambos,46385.0,46385.0
Rímac Seguros,Full Salud,68,Ambos,49231.0,49231.0
Rímac Seguros,Full Salud,69,Ambos,52391.0,52391.0
Rímac Seguros,Full Salud,70,Ambos,56420.0,56420.0
Rímac Seguros,Full Salud,71,Ambos,62732.0,62732.0
Rímac Seguros,Full Salud,72,Ambos,62732.0,62732.0
Rímac Seguros,Full Salud,73,Ambos,62732.0,62732.0
Rímac Seguros,Full Salud,74,Ambos,62732.0,62732.0
Rímac Seguros,Full Salud,75,Ambos,62732.0,62732.0
Rímac Seguros,Full Salud,76,Ambos,71610.0,71610.0
Rímac Seguros,Full Salud,77,Ambos,71610.0,71610.0
Rímac Seguros,Full Salud,78,Ambos,71610.0,71610.0
Rímac Seguros,Full Salud,79,Ambos,71610.0,71610.0
Rímac Seguros,Full Salud,80,Ambos,71610.0,71610.0
Rímac Seguros,Full Salud,81,Ambos,78253.0,78253.0
Rímac Seguros,Salud Preferencial,0,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,1,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,2,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,3,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,4,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,5,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,6,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,7,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,8,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,9,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,10,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,11,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,12,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,13,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,14,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,15,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,16,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,17,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,18,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,19,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,20,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,21,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,22,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,23,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,24,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,25,Ambos,13457.0,13457.0
Rímac Seguros,Salud Preferencial,26,Ambos,14644.0,14644.0
Rímac Seguros,Salud Preferencial,27,Ambos,16146.0,16146.0
Rímac Seguros,Salud Preferencial,28,Ambos,17393.0,17393.0
Rímac Seguros,Salud Preferencial,29,Ambos,18157.0,18157.0
Rímac Seguros,Salud Preferencial,30,Ambos,18690.0,18690.0
Rímac Seguros,Salud Preferencial,31,Ambos,18908.0,18908.0
Rímac Seguros,Salud Preferencial,32,Ambos,19053.0,19053.0
Rímac Seguros,Salud Preferencial,33,Ambos,19181.0,19181.0
Rímac Seguros,Salud Preferencial,34,Ambos,19258.0,19258.0
Rímac Seguros,Salud Preferencial,35,Ambos,19458.0,19458.0
Rímac Seguros,Salud Preferencial,36,Ambos,19746.0,19746.0
Rímac Seguros,Salud Preferencial,37,Ambos,20239.0,20239.0
Rímac Seguros,Salud Preferencial,38,Ambos,20680.0,20680.0
Rímac Seguros,Salud Preferencial,39,Ambos,21017.0,21017.0
Rímac Seguros,Salud Preferencial,40,Ambos,21303.0,21303.0
Rímac Seguros,Salud Preferencial,41,Ambos,21553.0,21553.0
Rímac Seguros,Salud Preferencial,42,Ambos,21634.0,21634.0
Rímac Seguros,Salud Preferencial,43,Ambos,21853.0,21853.0
Rímac Seguros,Salud Preferencial,44,Ambos,22088.0,22088.0
Rímac Seguros,Salud Preferencial,45,Ambos,22170.0,22170.0
Rímac Seguros,Salud Preferencial,46,Ambos,23139.0,23139.0
Rímac Seguros,Salud Preferencial,47,Ambos,24258.0,24258.0
Rímac Seguros,Salud Preferencial,48,Ambos,25460.0,25460.0
Rímac Seguros,Salud Preferencial,49,Ambos,26708.0,26708.0
Rímac Seguros,Salud Preferencial,50,Ambos,28126.0,28126.0
Rímac Seguros,Salud Preferencial,51,Ambos,29422.0,29422.0
Rímac Seguros,Salud Preferencial,52,Ambos,30471.0,30471.0
Rímac Seguros,Salud Preferencial,53,Ambos,33257.0,33257.0
Rímac Seguros,Salud Preferencial,54,Ambos,35015.0,35015.0
Rímac Seguros,Salud Preferencial,55,Ambos,37396.0,37396.0
Rímac Seguros,Salud Preferencial,56,Ambos,39052.0,39052.0
Rímac Seguros,Salud Preferencial,57,Ambos,41115.0,41115.0
Rímac Seguros,Salud Preferencial,58,Ambos,42897.0,42897.0
Rímac Seguros,Salud Preferencial,59,Ambos,44843.0,44843.0
Rímac Seguros,Salud Preferencial,60,Ambos,47721.0,47721.0
Rímac Seguros,Salud Preferencial,61,Ambos,52528.0,52528.0
Rímac Seguros,Salud Preferencial,62,Ambos,57004.0,57004.0
Rímac Seguros,Salud Preferencial,63,Ambos,60674.0,60674.0
Rímac Seguros,Salud Preferencial,64,Ambos,66238.0,66238.0
Rímac Seguros,Salud Preferencial,65,Ambos,70784.0,70784.0
Rímac Seguros,Salud Preferencial,66,Ambos,73694.0,73694.0
Rímac Seguros,Salud Preferencial,67,Ambos,77536.0,77536.0
Rímac Seguros,Salud Preferencial,68,Ambos,81979.0,81979.0
Rímac Seguros,Salud Preferencial,69,Ambos,84644.0,84644.0
Rímac Seguros,Salud Preferencial,70,Ambos,86758.0,86758.0
Rímac Seguros,Salud Preferencial,71,Ambos,88742.0,88742.0
Rímac Seguros,Salud Preferencial,72,Ambos,88742.0,88742.0
Rímac Seguros,Salud Preferencial,73,Ambos,88742.0,88742.0
Rímac Seguros,Salud Preferencial,74,Ambos,88742.0,88742.0
Rímac Seguros,Salud Preferencial,75,Ambos,88742.0,88742.0
Rímac Seguros,Salud Preferencial,76,Ambos,94670.0,94670.0
Rímac Seguros,Salud Preferencial,77,Ambos,94670.0,94670.0
Rímac Seguros,Salud Preferencial,78,Ambos,94670.0,94670.0
Rímac Seguros,Salud Preferencial,79,Ambos,94670.0,94670.0
Rímac Seguros,Salud Preferencial,80,Ambos,94670.0,94670.0
Rímac Seguros,Salud Preferencial,81,Ambos,97846.0,97846.0
Rímac Seguros,Oro - Plan preferente,0,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,1,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,2,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,3,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,4,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,5,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,6,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,7,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,8,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,9,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,10,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,11,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,12,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,13,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,14,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,15,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,16,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,17,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,18,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,19,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,20,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,21,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,22,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,23,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,24,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,25,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,26,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,27,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,28,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,29,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,30,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,31,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,32,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,33,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,34,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,35,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,36,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,37,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,38,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,39,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,40,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,41,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,42,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,43,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,44,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,45,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,46,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,47,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,48,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,49,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,50,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,51,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,52,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,53,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,54,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,55,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,56,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,57,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,58,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,59,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan preferente,60,Ambos,7599.0,7599.0
Rímac Seguros,Oro - Plan preferente,61,Ambos,8823.0,8823.0
Rímac Seguros,Oro - Plan preferente,62,Ambos,9360.0,9360.0
Rímac Seguros,Oro - Plan preferente,63,Ambos,9858.0,9858.0
Rímac Seguros,Oro - Plan preferente,64,Ambos,10191.0,10191.0
Rímac Seguros,Oro - Plan preferente,65,Ambos,10441.0,10441.0
Rímac Seguros,Oro - Plan preferente,66,Ambos,10980.0,10980.0
Rímac Seguros,Oro - Plan preferente,67,Ambos,11366.0,11366.0
Rímac Seguros,Oro - Plan preferente,68,Ambos,11728.0,11728.0
Rímac Seguros,Oro - Plan preferente,69,Ambos,12191.0,12191.0
Rímac Seguros,Oro - Plan preferente,70,Ambos,12721.0,12721.0
Rímac Seguros,Oro - Plan preferente,71,Ambos,13375.0,13375.0
Rímac Seguros,Oro - Plan preferente,72,Ambos,13375.0,13375.0
Rímac Seguros,Oro - Plan preferente,73,Ambos,13375.0,13375.0
Rímac Seguros,Oro - Plan preferente,74,Ambos,13375.0,13375.0
Rímac Seguros,Oro - Plan preferente,75,Ambos,13375.0,13375.0
Rímac Seguros,Oro - Plan preferente,76,Ambos,14266.0,14266.0
Rímac Seguros,Oro - Plan preferente,77,Ambos,14266.0,14266.0
Rímac Seguros,Oro - Plan preferente,78,Ambos,14266.0,14266.0
Rímac Seguros,Oro - Plan preferente,79,Ambos,14266.0,14266.0
Rímac Seguros,Oro - Plan preferente,80,Ambos,14266.0,14266.0
Rímac Seguros,Oro - Plan preferente,81,Ambos,14584.0,14584.0
Rímac Seguros,Oro - Plan Red,0,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,1,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,2,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,3,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,4,Ambos,0.0,0.0
Rímac Seguros,Oro - Plan Red,5,Ambos,0.0,0.0
